DMA,TotPop_sum,TotalPopUnder5_sum,TotalPop5_9_sum,TotalPop10_14_sum,TotalPop15_19_sum,TotalPop20_24_sum,TotalPop25_29_sum,TotalPop30_34_sum,TotalPop35_39_sum,TotalPop40_44_sum,TotalPop45_49_sum,TotalPop50_54_sum,TotalPop55_59_sum,TotalPop60_64_sum,TotalPop65_69_sum,TotalPop70_74_sum,TotalPop75_79_sum,TotalPop80_84_sum,TotalPop85Up_sum,TotalPop5_14_sum,TotalPop15_17_sum,TotalPopUnder18_sum,TotalPop18_24_sum,TotalPop15_44_sum,TotalPop16Up_sum,TotalPop18Up_sum,TotalPop21Up_sum,TotalPop60Up_sum,TotalPop62Up_sum,TotalPop65Up_sum,TotalPop75Up_sum,Pop5UpNonEnglishAtHome_sum,Pop5UpSpeakSpanish_sum,Pop5UpForeignBorn_sum,Pop25UpLessThanHighSchool_sum,Pop25UpHighSchoolPlus_sum,Pop25UpSomeCollege_sum,Pop25UpBachelorsUp_sum,TotalCivPopWithDisability_sum,TotalCivPopMale_sum,TotalCivPopFemale_sum,TotalCivPopBlack_sum,TotalCivPopAmericanIndian_sum,TotalCivPopAsian_sum,TotalCivPopHawaiin_sum,TotalCivPop2PlusRaces_sum,TotalCivPopWhite_sum,TotalCivPopHispanic_sum,TotalCivPopAmbulatoryDisability_sum,TotalCivPopSelfCareDisability_sum,TotalCivPopIndLivingDisability_sum,HousesWithFoodStamps_sum,HousesWith60Plus_sum,HousesWithChildren_sum,HousesInPoverty_sum,TotalCivIncome25kUnder_sum,TotalCivIncome25k_50k_sum,TotalCivIncome50k_75k_sum,TotalCivIncome75k_100k_sum,TotalCivIncome100kUp_sum,TotalCivNonInstiUnInsured_sum,TotEmpSelfEmployed_sum,TotEmpAgriculture_Mining_sum,TotEmpConstruction_sum,TotEmpManufacturing_sum,TotEmpWholesale_sum,TotEmpRetail_sum,TotEmpTransportation_sum,TotEmpInformation_sum,TotEmpFinance_Insurance_sum,TotEmpProfessional_sum,TotEmpEducation_Healthcare_sum,TotEmpEntertainment_Food_sum,TotEmpOther_sum,TotEmpPublicAdministration_sum,TotWorkerDroveAlone_sum,TotWorkerCarpool_sum,TotWorkerPublicTransportation_sum,TotWorkerManagement_sum,TotWorkerService_sum,TotWorkerSales_Office_sum,TotWorkerConstruction_Maintenance_sum,TotWorkerProduction_Transportation_sum,TotWorkerMilitary_sum,Housing1Detached_sum,Housing1Attached_sum,Housing2Apartments_sum,Housing3_4Apartments_sum,Housing5_9Apartments_sum,Housing10PlusApartments_sum,HousingMobileHome_sum
ROCHESTER (NY),1033492,0.054571298084552175,0.05718863813169333,0.060120446021836645,0.06914712450604359,0.07164061260271004,0.06842336467045705,0.062484276607849894,0.05590657692560755,0.05498833082404121,0.06485875072085706,0.07212731206434109,0.07225019642145271,0.0680363273252236,0.05470385837529463,0.041487500628935685,0.02796441578647924,0.02009884933797262,0.024002120964651878,0.11730908415352997,0.03797997468775762,0.20986035692583976,0.102807762420996,0.3825902861367093,0.8148800377748449,0.7901396430741602,0.7433777910230558,0.23629307241855765,0.20774229505404976,0.16825674509333405,0.07206538608910373,0.11714954461857777,0.04951524573402941,0.07489563429479078,0.09564835461855531,0.25994718111584114,0.2954675991621055,0.348936865103498,0.13504314500932402,0.4847815340338993,0.5152184659661007,0.11546710651898331,0.004069286528870203,0.029023400600065585,2.584295510276001e-4,0.02631380591353378,0.7651697657003294,0.0726294717367151,0,0,0,0.1392030804967735,0.40269832625699403,0.2778832669073104,0.12922712880544002,0.1491598592342067,0.19202098761202285,0.17368717298628072,0.14017258003729607,0.31707641781401885,0.0427133145058269,2.6722883696071735e-5,0.011690766748814791,0.04742619040549502,0.12164256658451854,0.022470975979096766,0.11504300404802201,0.0349317576729317,0.02265308748280333,0.05026277502301137,0.10883537713906787,0.30597899779288773,0.08333976662014905,0.044290705385155935,0.03143402911804587,0.8141943122197264,0.07553905787523213,0.023500409513692352,3.78496071101308e-4,1.739419544750521e-4,2.1671788966646935e-4,1.0217569353779285e-4,1.4211341501982694e-4,6.081886520106717e-7,0.6666875503014472,0.050147229625203016,0.05591111282464012,0.054253273509751856,0.06067740085494388,0.08421004438575608,0.028113388498257823
ROCKFORD (IL),471068,0.05963470242088191,0.06379546052799172,0.06751042312362546,0.06520926915010147,0.060430765834232,0.05933538257746228,0.05854781050718792,0.05964743943549551,0.05943515585860216,0.06651056747645775,0.07076473035740063,0.07055456961627621,0.06750830028785652,0.053748078833629115,0.0435478529639033,0.028991568096325797,0.021188023809725984,0.02363989912284426,0.1313058836516172,0.04211069314833527,0.23305127922083435,0.0835293418359982,0.36260582336308134,0.7947897118887295,0.7669487207791656,0.7325120789355253,0.23862372311428498,0.21059592245705502,0.17111542282642844,0.07381949102889604,0.12625740446435021,0.09090108719208265,0.07639014303257964,0.1163830190378863,0.33080074672995025,0.3361931061046105,0.2166231281275529,0.13608538928101188,0.4906645945304237,0.5093354054695763,0.09207623734593882,0.0028168102052709967,0.01903559325692331,3.950009713138639e-4,0.027760150229877614,0.7473180944980465,0.11918884499989207,0,0,0,0.16192654680401816,0.4072664064666112,0.3106937957216286,0.13189156909164587,0.1549979494485096,0.21790239374905568,0.2050551490427162,0.14848367113471045,0.27004683891299186,0.06160720067344428,6.543818590806843e-5,0.016636749903433234,0.05489536706732408,0.21446910999522847,0.025120992479152938,0.11289450364681557,0.05783099679625548,0.013233055372520506,0.04691099952284656,0.08164322555724705,0.2168003453682034,0.08241121537797369,0.046383858580809345,0.03076958033218968,0.8225743819227427,0.09960428262356923,0.009490745021172729,7.026757151574548e-4,4.058876828343719e-4,4.7985354758778824e-4,2.2975646739029936e-4,4.923352872649272e-4,4.622866547088519e-7,0.7441988184358138,0.038779405805447136,0.049496662187813255,0.04947000234606607,0.03127732633779086,0.06162689018277988,0.025150894704289037
SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA),4452327,0.06402023032001018,0.0679213364157664,0.06830877426568174,0.0671994667058372,0.06836200485723533,0.07132068242067575,0.06810146694077052,0.06439396746914591,0.061193393926367044,0.06267239580560907,0.06533212857007134,0.06459902877753589,0.06060134397136598,0.049931642487175805,0.03609775292785099,0.02450651086499262,0.01729859464500249,0.018139278628905738,0.13623011068144816,0.041153760718833095,0.24140410172029145,0.09440771084423943,0.40057098232003174,0.7859939308141562,0.7585958982797085,0.7186520666608719,0.2065751235252936,0.1811958106401439,0.14597377955392765,0.059944384138900846,0.3129296559297078,0.1782715761425656,0.20110201166802005,0.14109069340652913,0.23637799892668124,0.35130054514718906,0.2712307625196006,0.12529298829866609,0.4899269349056432,0.5100730650943568,0.06530522647449546,0.006855880693708941,0.12082332441629816,0.00742138450619643,0.06724286182235083,0.48401757929791994,0.2798540972866736,0,0,0,0.10923202391218671,0.3985975783447991,0.3512843825481619,0.13313705673551307,0.13248621499153793,0.1868064275445397,0.17237516150752488,0.13935801896234828,0.36112786846463213,0.06358119051518625,2.6493011891621543e-5,0.026915772719679338,0.07205843015837389,0.07539132279557131,0.027251419195288857,0.11430940353315316,0.058615660700870834,0.01654045334309014,0.05920188904911097,0.10791982199975608,0.22205192220380865,0.09403891859317495,0.0489454551417453,0.07675953056637652,0.7757447038245889,0.10721554596588077,0.02004676495238854,2.8356690475454165e-4,1.6746696131067664e-4,1.745430300984517e-4,1.0755624557418104e-4,1.0273403573362322e-4,2.830427515110028e-6,0.7167152480512167,0.04730799297098254,0.017009337771343617,0.0436946305538538,0.046088580708182614,0.09181946715261058,0.037364742791810235
SALISBURY (MD),431274,0.05261388351720716,0.0532561666133363,0.05687799403627392,0.059741602786163785,0.06550128224748072,0.05711682132472628,0.05327007888256653,0.0508655750172744,0.0506221103057453,0.05774982957470193,0.06717307326664719,0.07314375547795601,0.07661486665089942,0.07618822372783891,0.059189749440031164,0.04060527645997672,0.027006033287422845,0.022463677383751397,0.11013416064961022,0.0328144056910456,0.19556244985786297,0.0924284793425989,0.337117470563957,0.8267597861220477,0.804437550142137,0.7635470721629405,0.30206782694992046,0.2718712465856973,0.22545296029902104,0.09007498713115096,0.09674411319119983,0.05566555632515303,0.07033087524444238,0.12181221932386972,0.3352807656861117,0.28284338149809,0.26006363349192857,0.13864206131433907,0.47878309661581625,0.5212169033841838,0.17893379965973338,0.0028600404718237436,0.016904332001649203,7.866888456052054e-4,0.02351773130310742,0.711583756297065,0.06896085986038643,0,0,0,0.1431414799114613,0.4991457307084857,0.2618937183318557,0.11739597583386664,0.1396230528266299,0.21674936377724385,0.19099952135196743,0.14644023297363645,0.2931316376871348,0.06765050163261631,1.1452929998459248e-4,0.02281341482204304,0.08447434646397206,0.08681115505110164,0.02332699912690668,0.1318422269015459,0.04144625340249602,0.013687021724616095,0.05004879050896205,0.07826511221817062,0.24221662985979148,0.11333264855426019,0.04950952698885522,0.06222587437727903,0.8225393551359304,0.08300308349518629,0.008370982687404787,8.45474486564023e-4,5.638241622473391e-4,5.978525471554887e-4,2.732741064931394e-4,3.3557222655575155e-4,1.5705408419145943e-6,0.7072645181745058,0.05695128610095056,0.013956000728037059,0.021353796654552285,0.03375391173137781,0.06181269485266056,0.10490779175791594
SALT LAKE CITY (UT),3228265,0.0822810395057407,0.08557073226640316,0.08410523919194986,0.07751841933670253,0.08186440704217281,0.07466487416615426,0.07211923432555878,0.0725807825565745,0.06199181293976796,0.05316911715735852,0.05056276358973009,0.05031092552810875,0.046748330759711486,0.03700656544614522,0.026528181546434385,0.018537511635506997,0.01282081861309403,0.011619244392885962,0.169675971458353,0.04821351407025136,0.30017052503434505,0.11116931230862398,0.44073953036693087,0.7318426461272541,0.699829474965655,0.6560446555657605,0.1532606523937781,0.1336383475334274,0.1065123216340666,0.04297757464148699,0.14907278643372127,0.10214673399400534,0.08920861123862502,0.08164965314302464,0.23540703796298684,0.35895368802921146,0.32398962086477706,0.09842754823726198,0.5020469407151338,0.4979530592848662,0.011068387728294287,0.011626260722647112,0.02208301962744085,0.008513110640435072,0.02886688025232736,0.7878069903205129,0.13858627794951514,0,0,0,0.07113175310583456,0.31909778965703056,0.4094831253649105,0.1018306893519972,0.0927700597533545,0.1712823234269466,0.19756361080404655,0.1690508314495353,0.361474197358276,0.10046026866038286,1.3025356590239554e-4,0.027774657435069638,0.07012914322892486,0.10257500780807144,0.02514231468248583,0.11584970322835346,0.04897170458802927,0.02165092174202132,0.06581246473381457,0.11982678743150486,0.21809615518225434,0.09236769945320773,0.044033626977422496,0.047769813508840166,0.7571009652615075,0.11314633406561883,0.026427413926846454,8.340685795569311e-4,4.851638168062483e-4,5.458257423684074e-4,3.846308208637548e-4,3.806831901330286e-4,1.5790522922904745e-6,0.6990966356352156,0.06131865574062284,0.02714494025003154,0.04236629239196449,0.0331360738417484,0.09861703199280986,0.03832037014760721
SAN ANGELO (TX),152827,0.06525679362939794,0.06393503765695852,0.06687954353615526,0.0738024040254667,0.07512415999790613,0.07647863270233662,0.06953614217383054,0.05839282325767044,0.05156811296433222,0.05387791424290211,0.059734209269304506,0.06397429773534781,0.05877888069516512,0.05242529134249838,0.0397181126371649,0.027894285695590437,0.020552651036793237,0.022070707401179113,0.1308145811931138,0.03706151399948962,0.23313288882200134,0.11186505002388321,0.40490227512154264,0.7917449141840119,0.7668671111779987,0.7122301687529036,0.2214399288083912,0.19851858637544412,0.16266104811322607,0.07051764413356279,0.2664328615229535,0.24991949822896103,0.076896691727218,0.16022656889972228,0.30729655751133844,0.3079159257557292,0.22456094783321012,0.14288544840873998,0.49422664352769163,0.5057733564723084,0.03342397616867766,0.003607493748377311,0.007870895451005042,2.3230073379702383e-4,0.01888468318279335,0.5422377393039177,0.402665992539047,0,0,0,0.09627520258749495,0.39381954332120445,0.3014994111339626,0.13877902582221519,0.1561880816058813,0.24475615255325836,0.20227244776649678,0.13435181262896106,0.2475232642352523,0.15957693936950848,6.280400572246065e-4,0.09773962804005723,0.07987124463519313,0.05569384835479256,0.023605150214592276,0.12294706723891273,0.044048640915593705,0.01620886981402003,0.04859799713876967,0.07599427753934192,0.2438340486409156,0.0850071530758226,0.05087267525035765,0.0555793991416309,0.8035468199724384,0.09905483094141065,0.0015590417461267556,0.004459972995169754,0.00254318684836927,0.003159843539024764,0.0028327231726499535,0.0022647865365609207,5.011205612550286e-5,0.7252720209530841,0.02629682363901633,0.011214821846051081,0.023800734764189913,0.02673627590571112,0.10766580534022395,0.07901351755172353
SAN ANTONIO (TX),2754914,0.06981960235419327,0.07058550648042008,0.07214490180092736,0.07200115865685826,0.07213473814427601,0.07516786367922919,0.07237140614915746,0.06643655664024357,0.06354826321257215,0.06184657669894596,0.06163059899510475,0.058710362646529075,0.05258567055087745,0.044262724716633624,0.032813002511149165,0.022421026572880316,0.01625059802229761,0.01526944216770469,0.14273040828134745,0.04335307744633771,0.2559030880818784,0.10078281935479656,0.42165998648233666,0.772782017877872,0.7440969119181216,0.7003960922192126,0.18360246454154286,0.16168490196064197,0.1310167939906654,0.053941066762882614,0.3805691714597121,0.3490554588426371,0.12993299297150085,0.1646352851560847,0.26764300122723617,0.3048093552072901,0.26291235840938904,0.1425836899199105,0.4910711510481499,0.5089288489518501,0.061204613843009154,0.006037796450366257,0.022442012436003134,9.839125305830653e-4,0.029474082286022153,0.3367186239581776,0.5649659793463476,0,0,0,0.12716459009481815,0.3632756402092236,0.35821852533388376,0.14758958098191033,0.15557140932981459,0.212344901490337,0.1887032484284782,0.14306547033165143,0.29478781680207333,0.1523018150762486,4.563589637512546e-5,0.02617182438148068,0.08226453849391883,0.06198513734634104,0.023683983893023664,0.11973426547535783,0.049244110192580265,0.016385459936592666,0.07985074566801052,0.1046929315872036,0.2266244809621045,0.10871565134175169,0.048935041688029146,0.051711829033605564,0.7985168675494875,0.10797874654921508,0.01794005263403872,5.974108436433843e-4,4.0369953151515447e-4,4.2884010114244554e-4,3.004781542954113e-4,2.788830496155588e-4,4.9153036771306225e-6,0.6929685681535711,0.020502944676963886,0.016760064822419072,0.03369799603862995,0.04835001471240541,0.11830640450770535,0.06941400708830517
SAN DIEGO (CA),3302833,0.064177934518639,0.059993345107064146,0.05986557600702185,0.0634291833707608,0.07936156626750429,0.08605339718962479,0.07786194457909316,0.0684687963333296,0.06379795769268383,0.06334652705722632,0.06388394448039002,0.06105849130125562,0.055604991230255967,0.044381898812322636,0.03176969589440338,0.022058638750430314,0.016666903836797076,0.018219207571197212,0.119858921114086,0.035878592711166446,0.21991544834389143,0.10691215692709864,0.4389728454329965,0.8043821773610715,0.7800845516561086,0.7369428003171823,0.18870133609540657,0.1652166488587222,0.13309634486515062,0.0569447501584246,0.37656105218476127,0.24698272068910182,0.24902033864964618,0.1286368117673304,0.18407682731126,0.30587448996481026,0.38141187095659934,0.0982680443255827,0.49285466863475086,0.5071453313652492,0.047926490184024194,0.006260941746997164,0.12005542258158135,0.004170112374277181,0.052214562782613036,0.4559034723370791,0.3384668915608509,0,0,0,0.07248208189601243,0.36486264276394575,0.3344912330872759,0.11220933350015193,0.11094720811865925,0.1683329848617712,0.15837345957365806,0.13433703545360076,0.41968625076845784,0.08725374242854513,2.4921242483689367e-6,0.00860805275635332,0.058725949403487694,0.09238943594921178,0.023811288683838895,0.10466857942527781,0.04079543493958196,0.022046353511019662,0.06207625900200009,0.15124702063351075,0.21269960956720108,0.11928712466372297,0.053706555564785645,0.049938335900008304,0.7628123974889709,0.08652897499572806,0.02900305958393151,2.531983441077752e-5,1.1662091218757133e-5,1.3096466074540096e-5,5.051494057322608e-6,5.924591795625281e-6,1.3096466074540096e-6,0.5208529196232283,0.0958220879729754,0.016966344349318128,0.049327959391588766,0.07808093084773633,0.20382223096033888,0.035127526854814205
SAN FRANCISCO (CA) - OAKLAND (CA) - SAN JOSE (CA),7388838,0.05686482773069324,0.0578211350688701,0.05862505038004623,0.05600095711937385,0.06014382775749042,0.07762411356156408,0.07908036419258346,0.07277815537436333,0.06970541240720124,0.06997176010625758,0.06922265720266163,0.06565944469211532,0.05968895244421383,0.04933658039329053,0.03509577554684512,0.02474570426364741,0.017650271937211238,0.019985009821571403,0.11644618544891633,0.03408871597942735,0.20739972915903693,0.08205606889743691,0.41533283041257635,0.8154284882142496,0.7926002708409631,0.759789157645627,0.20650229440677953,0.1811849170329624,0.1468133419625657,0.06238098602243005,0.42556796681376785,0.16913507062248437,0.3287400628498424,0.11496913580246913,0.1589509982293657,0.2504879910767346,0.47559187489143057,0.09705440226138248,0.49608683338371334,0.5039131666162866,0.054111963486733715,0.005925644523963193,0.26112105095463345,0.00580772802409527,0.05705306787143016,0.40307399873096794,0.23419278939241686,0,0,0,0.0543575987652699,0.3862777556274774,0.32021337403403427,0.09099318011926127,0.08415248536936731,0.11559752075793349,0.11801290273386546,0.11168081392340602,0.5581548927177711,0.05197830118542846,9.312889274193696e-6,0.008370613230214884,0.05475455697199253,0.10163422894901167,0.02256256705084079,0.09352730651622339,0.04230092194987834,0.04105650020051488,0.06660416218135073,0.18953953256097392,0.20358132912195412,0.09462549497614095,0.04837679740724977,0.03306598888365402,0.6420037165878101,0.10030258655306667,0.12180118110236221,1.2038536410775704e-4,5.0303786860345343e-005,5.4450302913909595e-5,2.3460551355692512e-5,2.392430644063062e-5,1.9095797615098558e-7,0.5332370652083265,0.09358152840119131,0.033948603940824044,0.060611218816153396,0.05710131648945792,0.19834127888091352,0.023178988263133384
SANTA BARBARA (CA) - SAN MARCOS (CA) - SAN LUIS OBISPO (CA),725193,0.057657754556373265,0.05727578727318107,0.05731715557099972,0.08261111180058274,0.10892686498628641,0.06483515422790899,0.06167599521782477,0.05826724747756804,0.052270223237124464,0.054415858950651756,0.05929318126347055,0.06264815021656304,0.06073417697082018,0.053246515065644595,0.037885087142319356,0.027780190928483866,0.020675875249761097,0.022483669864436086,0.11459294284418078,0.034051624877791155,0.20630232227834522,0.157486351909078,0.4285865969472954,0.8166115778834049,0.7936976777216548,0.7171525373245468,0.2228055152214652,0.19696825534719722,0.16207133825064501,0.07093973604268106,0.3116435950715561,0.2546504141180602,0.19055430360853406,0.1499102684144819,0.18688011513386046,0.32171591066722155,0.3414937057844361,0.10532291927228984,0.49714166064738435,0.5028583393526157,0.01588387890984005,0.008486485423031414,0.047307343149681984,0.0013771743193526718,0.04163984924157043,0.5452303394313113,0.36387615549141233,0,0,0,0.06699323554912717,0.4278505188209958,0.29923805033582523,0.12577163885104223,0.11370962982116407,0.17010632347857368,0.16388795984272106,0.13692906990143366,0.38105570248537807,0.09442497351047355,2.286659103101941e-5,0.06803397154575223,0.06611083260775881,0.06978414524389565,0.021116417332876003,0.10308435133637635,0.03537578897068092,0.01822584569741637,0.046208103568067684,0.11466422756362336,0.23137179024886473,0.12420956351195658,0.0534491907278905,0.0483657716448408,0.7023355917268971,0.1263172308681519,0.023763737899336772,2.2236643130157295e-4,1.2472762344760248e-4,1.1907171689508591e-4,7.23360680137647e-5,5.298691401831322e-5,3.572151506852578e-6,0.622725038856636,0.06421233902964292,0.03272747613663152,0.06103588395350788,0.06046851713487748,0.10317285908925639,0.05565788579944782
SAVANNAH (GA),952575,0.06472876151484135,0.06318557593890245,0.06351520877621185,0.06828123769781907,0.07844211741857597,0.07605175445502979,0.06847019919691363,0.06104191271028528,0.05825787995695877,0.05686376400808335,0.0607826155420833,0.06252316090596541,0.05829357268456552,0.05402829173555888,0.044228538435293806,0.02736582421331654,0.017400204708290685,0.01653938010130436,0.12670078471511428,0.03553316011862583,0.22696270634858148,0.1111901949977692,0.4105451014355825,0.7968926331260006,0.7730372936514185,0.7234768915833399,0.21785581187832978,0.19324147704905126,0.15956223919376428,0.06130540902291158,0.09434447243062197,0.06475470190231178,0.060172900699953756,0.12350049725676054,0.29585746257885126,0.3071079959204326,0.2735340442439556,0.14405875769996948,0.47833834904778,0.52166165095222,0.2913774563053055,0.0025313769312141528,0.01589275888361245,0.001195676311934775,0.027525715792225805,0.5898108249728976,0.0790677881738533,0,0,0,0.13605637486213287,0.38867727153854026,0.3155906398171626,0.15917256984320102,0.18370751547651476,0.23444007233130626,0.18413305809805422,0.13726976667355847,0.24316971274232135,0.13710895750809243,1.9373675001048893e-4,0.017004410287544826,0.07621381626845744,0.09733729197979214,0.01878382680674944,0.12523785196537912,0.06529298672964962,0.01356650846888736,0.047728344056724145,0.09064411916414315,0.21837957101500782,0.11717001201908245,0.04933253370649253,0.06330872753208996,0.7980290918240941,0.10510703778259523,0.011117509290802106,0.001356844224218024,9.014981418395789e-4,9.96583694642304e-4,6.91245354598947e-4,8.279459585010839e-4,6.460010839269124e-5,0.6356555652836368,0.03492160050939771,0.0264989141187306,0.040137810272095696,0.04251424153183167,0.06620180335884113,0.1540700649254665
SEATTLE (WA) - TACOMA (WA),5240997,0.060526270097082675,0.0610912389379349,0.057804268920588965,0.057257808008667054,0.0649065435450545,0.07847628991201483,0.07699737282810885,0.07084892435542321,0.06418397110320803,0.06579988502187656,0.06652760915528096,0.06748906744270222,0.06236637800021637,0.05157854507453448,0.03681417867630911,0.023574522175837918,0.016070797216636453,0.017686329528522914,0.11889550785852386,0.035199981988159885,0.21462175994376642,0.08696436956556167,0.4126709097524765,0.8091994710166787,0.7853782400562336,0.7508746904453485,0.20809075067205723,0.1821100069318872,0.14572437267184088,0.057331648920997284,0.19789352852758013,0.06517209647305454,0.16282595136784164,0.07772952845124215,0.21014838603043123,0.3261416490341863,0.3859804364841403,0.12146204906976849,0.4960204926746945,0.5039795073253055,0.04509210248585711,0.01111447719625911,0.10692056123041331,0.007658974354501486,0.06231243847284141,0.677955973544509,0.10142040394184723,0,0,0,0.11037885129028921,0.3624818508259253,0.29981430348606347,0.09854468264137232,0.09862196608963181,0.1520128575407511,0.1634114814257031,0.14312232243593956,0.43396273956948095,0.0625494858127264,3.171059006711947e-5,0.013644789823055677,0.06379601162362454,0.10235247167501571,0.026590330348150722,0.1192903139155998,0.05069923005609773,0.02523647287416861,0.0548273793236947,0.14210038787747242,0.2088130810802074,0.09436825308129572,0.046060401747007214,0.05222087657460975,0.6990812132917321,0.09800945654077403,0.08141972590644511,2.2614979776022787e-4,1.2416976930014562e-4,1.3337039355090362e-4,8.268964400156024e-5,8.34628057033046e-5,7.383694251658722e-6,0.6219121886445135,0.04225760279383274,0.021480874533981186,0.036527342794195596,0.048593938555882295,0.17646415596349618,0.05276389671409847
SHERMAN (TX) - ADA (OK),343930,0.06428924490448638,0.06615881138603785,0.06869421103131451,0.06572849126275696,0.06304771319745298,0.06400721076963335,0.0601750356177129,0.05556363213444596,0.05968365655802053,0.05929404239234728,0.06441136277730934,0.06860989154769866,0.06312912511266827,0.0564824237490187,0.04593958072863664,0.03231180763527462,0.022931991975111213,0.019541767220073853,0.13485302241735236,0.04014188933794668,0.23928415665978542,0.08863431512226325,0.36820573954002267,0.7867240426831041,0.7607158433402146,0.720829820021516,0.24033669642078329,0.2134649492629314,0.17720757130811501,0.07478556683045968,0.07923708668537284,0.061379222482202726,0.04280045615703237,0.1339006441732389,0.3406677078421278,0.3225105884083427,0.2029210595762906,0.19299670419240902,0.4869673844990727,0.5130326155009273,0.04181777373513047,0.07237782476698995,0.009426718486054836,6.11319149941526e-4,0.07708527754480053,0.7154855705054753,0.0927521765324324,0,0,0,0.14243914490191387,0.427618525581144,0.31892471956087054,0.16409452709431865,0.1816681039065361,0.24417327206360082,0.19390629983580027,0.1480721297532279,0.22244633976350514,0.17095672923582153,2.4665257223396755e-4,0.042432373827722664,0.07809535425814496,0.11793923131132433,0.020592779313709546,0.11730904754160568,0.04876131620317667,0.010360763267740013,0.05315905025207351,0.07047216349541931,0.2316569089824904,0.10137149672033392,0.0515259933864585,0.05632352143980051,0.806797494202748,0.11732253487003773,0.003287993631675492,0.002240681133838646,0.0014391028968954419,0.0015747758972761569,0.0010064721558855087,0.0013505001211366074,2.07662755684768e-6,0.7431617630028796,0.014398320067320832,0.026079101977163417,0.023755298041365253,0.023932864455064116,0.038825282369199174,0.12984737008700753
SHREVEPORT (LA),1010123,0.06635330548853952,0.06734130397981236,0.06851046852710016,0.06544648523001655,0.06611868059632342,0.06579990753601295,0.06358928566125116,0.0615380503166446,0.0585186160497286,0.05931356874360845,0.06365066432503765,0.06544450527312021,0.06341900936816605,0.053892446761434,0.04096728814213715,0.030640822949284396,0.020190610450410495,0.019264980601372307,0.13585177250691252,0.040497048379256786,0.2427021263747088,0.09106811744708318,0.3810110253899773,0.7841559889241211,0.7572978736252912,0.7182570835432912,0.2283751582728044,0.20171998855584913,0.16495614890463833,0.0700964140010672,0.06527847583177994,0.05176026245416701,0.04076140549550524,0.1480740712122608,0.35794993565873273,0.301515363149245,0.1924606299797615,0.1553654534969664,0.48084201720258934,0.5191579827974107,0.30283217322796274,0.012038969793942544,0.009031765498980677,9.5739150916578e-4,0.023250501539136298,0.5863642270611837,0.07140739597631598,0,0,0,0.16941397191025875,0.4060583161789614,0.3175808426922375,0.2058889438986893,0.24498156285280334,0.24423737623963418,0.1789438844713737,0.12450759821638875,0.20273348981895858,0.12356949667400362,1.7193736567393307e-4,0.050456248081056185,0.06777770954866441,0.11178876266502917,0.024555112066318698,0.12280012281240406,0.05416027018728892,0.012507215228738102,0.04244887933681302,0.07059993859379797,0.24533988332821616,0.0880392999692969,0.05436168252993552,0.055164875652440895,0.8574653059817952,0.08268474349317935,0.006914189225778185,0.0016873181610078127,0.0010857418538592941,0.001256812039402756,8.585508016915026e-4,0.0012558274627953113,1.0338054378166029e-5,0.6779373061990255,0.017299424134247076,0.022388409724574614,0.033866638872241187,0.031133230841389373,0.04840659770174844,0.16896839252677384
SIOUX CITY (IA),408499,0.06777984768628564,0.06831350872339957,0.07109442128377304,0.0707761830506317,0.06635756758278478,0.056154360230992,0.059028296274899084,0.05912621573125026,0.053679445971715964,0.0552486052597436,0.06359868690009034,0.07067091963505419,0.06603198539041712,0.05282265072864315,0.03690094712594156,0.029179997992651144,0.024384392617852187,0.028851967813874696,0.1394079300071726,0.04176020014736878,0.24894797784082703,0.0953735504860477,0.3651220688422738,0.7784327501413713,0.751052022159173,0.7096859478236177,0.23817194166937986,0.2098169150964874,0.17213995627896275,0.08241635842437803,0.11441108581422281,0.08815396614068396,0.06850905042133762,0.10631561655291887,0.32644375084004124,0.3406012455011126,0.22663938710592732,0.11949423267382028,0.49838782941522514,0.5016121705847748,0.017980852526726786,0.022026792562420416,0.018904220436713307,0.0011120129668654886,0.017879083482884185,0.8160884447456146,0.11370829020559829,0,0,0,0.1024966426565743,0.3958368941521182,0.3143999511659138,0.11487608350628739,0.1317288574811417,0.20847264522566664,0.2103020058430324,0.1679586370891075,0.26224393295157533,0.06766152112452312,4.55480458419042e-4,0.06466779786336534,0.07142654014958338,0.17600693884902316,0.03461841070023604,0.11179888712995176,0.0486904344364081,0.014422757908107648,0.046619206961599345,0.0518186040779957,0.2338401600106168,0.0696870882428218,0.043770676727365794,0.032632496942925124,0.8040261710784455,0.09272950431513535,0.004609898234321997,0.0035560001159722827,0.001786456370260841,0.0022459965401602352,0.0013974660056246557,0.002128574604002977,1.4496535328056597e-6,0.8004272982541815,0.02407520449273593,0.019887681601758026,0.031278232206079844,0.02684653888414113,0.06396654865095837,0.03351849591014528
