STATE_ABBR,STATE,COUNTY,STATEFP,CNTYFP,CNTYTVHH,DMAINDEX,DMA
KS ,Kansas,Gove                        ,20,63,1100,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Graham                      ,20,65,1170,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Grant                       ,20,67,2630,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Gray                        ,20,69,1910,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Greeley                     ,20,71,580,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Greenwood                   ,20,73,3090,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Hamilton                    ,20,75,1070,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Harper                      ,20,77,2640,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Harvey                      ,20,79,12290,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Haskell                     ,20,81,1430,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Hodgeman                    ,20,83,790,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Jackson                     ,20,85,4760,138,TOPEKA (KS)                                                          
KS ,Kansas,Jefferson                   ,20,87,6940,138,TOPEKA (KS)                                                          
KS ,Kansas,Jewell                      ,20,89,1590,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
KS ,Kansas,Johnson                     ,20,91,180710,33,KANSAS CITY (MO)                                                     
KS ,Kansas,Kearny                      ,20,93,1590,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Kingman                     ,20,95,3370,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Kiowa                       ,20,97,1240,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Labette                     ,20,99,8890,145,JOPLIN (MO) - PITTSBURG (KS)                                         
KS ,Kansas,Lane                        ,20,101,890,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Leavenworth                 ,20,103,23110,33,KANSAS CITY (MO)                                                     
KS ,Kansas,Lincoln                     ,20,105,1470,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Linn                        ,20,107,3850,33,KANSAS CITY (MO)                                                     
KS ,Kansas,Logan                       ,20,109,1140,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Lyon                        ,20,111,13340,138,TOPEKA (KS)                                                          
KS ,Kansas,Marion                      ,20,115,5000,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Marshall                    ,20,117,4350,138,TOPEKA (KS)                                                          
KS ,Kansas,McPherson                   ,20,113,10680,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Meade                       ,20,119,1690,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Miami                       ,20,121,10550,33,KANSAS CITY (MO)                                                     
KS ,Kansas,Mitchell                    ,20,123,2760,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Montgomery                  ,20,125,14290,60,TULSA (OK)                                                           
KS ,Kansas,Morris                      ,20,127,2470,138,TOPEKA (KS)                                                          
KS ,Kansas,Morton                      ,20,129,1270,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Nemaha                      ,20,131,3760,138,TOPEKA (KS)                                                          
KS ,Kansas,Neosho                      ,20,133,6670,145,JOPLIN (MO) - PITTSBURG (KS)                                         
KS ,Kansas,Ness                        ,20,135,1460,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Norton                      ,20,137,2190,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Osage                       ,20,139,6420,138,TOPEKA (KS)                                                          
KS ,Kansas,Osborne                     ,20,141,1870,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Ottawa                      ,20,143,2380,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Pawnee                      ,20,145,2660,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Phillips                    ,20,147,2360,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
KS ,Kansas,Pottawatomie                ,20,149,6770,138,TOPEKA (KS)                                                          
KS ,Kansas,Pratt                       ,20,151,3840,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Rawlins                     ,20,153,1180,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Reno                        ,20,155,25170,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Republic                    ,20,157,2470,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
KS ,Kansas,Rice                        ,20,159,3980,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Riley                       ,20,161,21300,138,TOPEKA (KS)                                                          
KS ,Kansas,Rooks                       ,20,163,2290,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Rush                        ,20,165,1490,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Russell                     ,20,167,3080,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Saline                      ,20,169,21340,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Scott                       ,20,171,1930,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Sedgwick                    ,20,173,176150,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Seward                      ,20,175,7290,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Shawnee                     ,20,177,68380,138,TOPEKA (KS)                                                          
KS ,Kansas,Sheridan                    ,20,179,1090,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Sherman                     ,20,181,2670,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Smith                       ,20,183,1880,102,LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)                          
KS ,Kansas,Stafford                    ,20,185,1880,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Stanton                     ,20,187,790,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Stevens                     ,20,189,1950,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Sumner                      ,20,191,9720,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Thomas                      ,20,193,3160,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Trego                       ,20,195,1380,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Wabaunsee                   ,20,197,2570,138,TOPEKA (KS)                                                          
KS ,Kansas,Wallace                     ,20,199,680,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Washington                  ,20,201,2520,138,TOPEKA (KS)                                                          
KS ,Kansas,Wichita                     ,20,203,870,66,WICHITA (KS) - HUTCHINSON (KS)                                       
KS ,Kansas,Wilson                      ,20,205,4030,145,JOPLIN (MO) - PITTSBURG (KS)                                         
KS ,Kansas,Woodson                     ,20,207,1550,145,JOPLIN (MO) - PITTSBURG (KS)                                         
KS ,Kansas,Wyandotte                   ,20,209,57840,33,KANSAS CITY (MO)                                                     
KY ,Kentucky,Adair                       ,21,1,6650,180,BOWLING GREEN (KY)                                                   
KY ,Kentucky,Allen                       ,21,3,6960,30,NASHVILLE (TN)                                                       
KY ,Kentucky,Anderson                    ,21,5,7650,65,LEXINGTON (KY)                                                       
KY ,Kentucky,Ballard                     ,21,7,3360,75,PADUCAH (KY) - CAPE GIRARDEAU (MO) - HARRISBURG (IL) - MT VERNON (KS)
KY ,Kentucky,Barren                      ,21,9,15540,180,BOWLING GREEN (KY)                                                   
KY ,Kentucky,Bath                        ,21,11,4510,65,LEXINGTON (KY)                                                       
KY ,Kentucky,Bell                        ,21,13,11640,63,KNOXVILLE (TN)                                                       
KY ,Kentucky,Boone                       ,21,15,33710,32,CINCINNATI (OH)                                                      
KY ,Kentucky,Bourbon                     ,21,17,7620,65,LEXINGTON (KY)                                                       
KY ,Kentucky,Boyd                        ,21,19,19580,61,CHARLESTON (WV) - HUNTINGTON (WV)                                    
KY ,Kentucky,Boyle                       ,21,21,10610,65,LEXINGTON (KY)                                                       
KY ,Kentucky,Bracken                     ,21,23,3270,32,CINCINNATI (OH)                                                      
KY ,Kentucky,Breathitt                   ,21,25,5740,65,LEXINGTON (KY)                                                       
KY ,Kentucky,Breckinridge                ,21,27,7460,50,LOUISVILLE (KY)                                                      
