"","Category","Total Cases","Total Deaths"
"8248","20200418_ROANOKE-LYNCHBURG",102,0
"8249","20200418_ROANOKE (VA) - LYNCHBURG (VA)",215,0
"8250","20200418_ROCHESTER (MN) - MASON CITY (IA) - AUSTIN (MN)",288,2
"8251","20200418_ROCHESTER (NY)",1172,52
"8252","20200418_ROCKFORD (IL)",278,12
"8253","20200418_SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA)",2127,76
"8254","20200418_SALISBURY (MD)",1085,27
"8255","20200418_SALT LAKE CITY (UT)",2979,25
"8256","20200418_SAN ANGELO (TX)",45,1
"8257","20200418_SAN ANTONIO (TX)",1227,48
"8258","20200418_SAN DIEGO (CA)",2213,71
"8259","20200418_SAN FRANCISCO (CA) - OAKLAND (CA) - SAN JOSE (CA)",6095,196
"8260","20200418_SANTA BARBARA (CA) - SAN MARCOS (CA) - SAN LUIS OBISPO (CA)",516,5
"8261","20200418_SAVANNAH (GA)",651,19
"8262","20200418_SEATTLE (WA) - TACOMA (WA)",9417,518
"8263","20200418_SHERMAN (TX) - ADA (OK)",46,1
"8264","20200418_SHREVEPORT (LA)",2214,119
"8265","20200418_SIOUX CITY (IA)",111,2
"8266","20200418_SIOUX FALLS (SD) - MITCHELL (SD)",1569,7
"8267","20200418_SOUTH BEND (IN) - ELKHART (IN)",787,23
"8268","20200418_SPOKANE (WA)",631,31
"8269","20200418_SPRINGFIELD (MA) - HOLYOKE (MA)",2737,234
"8270","20200418_SPRINGFIELD (MO)",224,11
"8271","20200418_ST. JOSEPH (MO)",40,1
"8272","20200418_ST. LOUIS (MO)",4442,171
"8273","20200418_SYRACUSE (NY)",838,20
"8274","20200418_TALLAHASSEE (FL) - THOMASVILLE (GA)",714,32
"8275","20200418_TAMPA (FL) - ST. PETERSBURG (FL) - SARASOTA (FL)",2925,121
"8276","20200418_TERRE HAUTE (IN)",199,10
"8277","20200418_TOLEDO (OH)",1019,47
"8278","20200418_TOPEKA (KS)",254,11
"8279","20200418_TRAVERSE CITY (MI) - CADILLAC (MI)",257,21
"8280","20200418_TRI-CITIES, TN-VA",22,0
"8281","20200418_TUCSON (AZ) - SIERRA VISTA (AZ)",894,56
"8282","20200418_TULSA (OK)",1118,70
"8283","20200418_TWIN FALLS (ID)",649,17
"8284","20200418_TYLER (TX) - LONGVIEW (TX) - LUFKIN (TX) - NACOGDOCHES (TX)",361,11
"8285","20200418_UTICA (NY)",362,9
"8286","20200418_VICTORIA (TX)",89,1
"8287","20200418_WACO (TX) - TEMPLE (TX) - BRYAN (TX)",487,25
"8288","20200418_WASHINGTON (DC) - HAGERSTOWN (MD)",13542,350
"8289","20200418_WASHINGTON, DC(HAGRSTWN)",502,6
"8290","20200418_WATERTOWN (NY)",156,1
"8291","20200418_WAUSAU (WI) - RHINELANDER (WI)",38,2
"8292","20200418_WEST PALM BEACH (FL) - FT. PIERCE (FL)",2569,133
"8293","20200418_WHEELING (WV) - STEUBENVILLE (OH)",147,4
"8294","20200418_WICHITA (KS) - HUTCHINSON (KS)",520,8
"8295","20200418_WICHITA FALLS (TX) - LAWTON (OK)",166,4
"8296","20200418_WILKES BARRE (PA) - SCRANTON (PA)",4250,123
"8297","20200418_WILMINGTON (NC)",157,5
"8298","20200418_YAKIMA (WA) - PASCO (WA) - RICHLAND (WA) - KENNEWICK (WA)",1309,73
"8299","20200418_YOUNGSTOWN (OH)",1021,75
"8300","20200418_YUMA (AZ) - EL CENTRO (CA)",179,3
"8301","20200418_ZANESVILLE (OH)",8,0
"8302","20200419_ABILENE (TX) - SWEETWATER (TX)",167,3
"8303","20200419_ALBANY (GA)",2775,167
"8304","20200419_ALBANY (NY) - SCHENECTADY (NY) - TROY (NY)",2234,114
"8305","20200419_ALBUQUERQUE (NM) - SANTA FE (NM)",2006,60
"8306","20200419_ALEXANDRIA (LA)",305,11
"8307","20200419_ALPENA (MI)",15,1
"8308","20200419_AMARILLO (TX)",463,8
"8309","20200419_ANCHORAGE (AK)",190,5
"8310","20200419_ATLANTA (GA)",10966,367
"8311","20200419_AUGUSTA (GA)",627,22
"8312","20200419_AUSTIN (TX)",1476,32
"8313","20200419_BAKERSFIELD (CA)",623,3
"8314","20200419_BALTIMORE (MD)",5436,184
"8315","20200419_BANGOR (ME)",110,7
"8316","20200419_BATON ROUGE (LA)",3155,172
"8317","20200419_BEAUMONT (TX) - PORT ARTHUR (TX)",310,12
"8318","20200419_BEND (OR)",64,0
"8319","20200419_BILLINGS (MT)",96,1
"8320","20200419_BILOXI (MS) - GULFPORT (MS)",377,12
"8321","20200419_BINGHAMTON (NY)",354,8
"8322","20200419_BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL)",1781,49
"8323","20200419_BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)",40,0
"8324","20200419_BOISE (ID)",805,16
"8325","20200419_BOSTON (MA) - MANCHESTER (NH)",33674,1372
"8326","20200419_BOWLING GREEN (KY)",240,6
"8327","20200419_BUFFALO (NY)",2612,162
"8328","20200419_BURLINGTON (VT) - PLATTSBURGH (NY)",844,38
"8329","20200419_BUTTE (MT) - BOZEMAN (MT)",168,1
"8330","20200419_CASPER (WY) - RIVERTON (WY)",102,0
"8331","20200419_CEDAR RAPIDS (IA) - WATERLOO (IA) - IOWA CITY (IA) - DUBUQUE (IA)",1412,46
"8332","20200419_CHAMPAIGN (IL) - SPRINGFIELD (IL) - DECATUR (IL)",338,25
"8333","20200419_CHARLESTON (SC)",687,10
"8334","20200419_CHARLESTON (WV) - HUNTINGTON (WV)",493,15
"8335","20200419_CHARLOTTE (NC)",2529,70
"8336","20200419_CHARLOTTESVILLE",41,1
"8337","20200419_CHARLOTTESVILLE (VA)",139,0
"8338","20200419_CHATTANOOGA (TN)",377,21
"8339","20200419_CHEYENNE (WY) - SCOTTSBLUF (NE)",96,1
"8340","20200419_CHICAGO (IL)",29709,1266
"8341","20200419_CHICO (CA) - REDDING (CA)",47,3
"8342","20200419_CINCINNATI (OH)",1693,81
"8343","20200419_CLARKSBURG (WV) - WESTON (WV)",95,3
"8344","20200419_CLEVELAND (OH) - AKRON (OH) - CANTON (OH)",3192,180
"8345","20200419_COLORADO SPRINGS (CO) - PUEBLO (CO)",874,59
"8346","20200419_COLUMBIA (MO) - JEFFERSON CITY (MO)",220,3
"8347","20200419_COLUMBIA (SC)",1564,50
"8348","20200419_COLUMBUS (GA)",1479,69
"8349","20200419_COLUMBUS (MS) - TUPELO (MS) - WEST POINT (MS)",503,24
"8350","20200419_COLUMBUS (OH)",4370,47
"8351","20200419_CORPUS CHRISTI (TX)",117,1
"8352","20200419_DALLAS (TX) - FT. WORTH (TX)",5205,145
"8353","20200419_DAVENPORT (IA) - ROCK ISLAND (IL) - MOLINE (IL)",974,18
"8354","20200419_DAYTON (OH)",591,47
"8355","20200419_DENVER (CO)",8593,352
"8356","20200419_DES MOINES (IA) - AMES (IA)",661,17
"8357","20200419_DETROIT (MI)",25963,2064
"8358","20200419_DOTHAN (AL)",358,12
"8359","20200419_DULUTH (MN) - SUPERIOR (WI)",108,12
"8360","20200419_EL PASO (TX)",600,9
"8361","20200419_ELMIRA (NY)",260,10
"8362","20200419_ERIE (PA)",75,1
"8363","20200419_EUGENE (OR)",98,6
"8364","20200419_EUREKA (CA)",54,0
"8365","20200419_EVANSVILLE (IN)",588,21
"8366","20200419_FAIRBANKS (AK)",80,2
"8367","20200419_FARGO (ND) - VALLEY CITY (ND)",450,7
"8368","20200419_FLINT (MI) - SAGINAW (MI) - BAY CITY (MI)",2033,165
"8369","20200419_FLORENCE (SC) - MYRTLE BEACH (SC)",495,21
"8370","20200419_FRESNO (CA) - VISALIA (CA)",880,30
"8371","20200419_FT. MYERS (FL) - NAPLES (FL)",1439,49
"8372","20200419_FT. SMITH (AR) - FAY (AR) - SPRINGDALE (AR) - ROGERS (AR)",167,2
"8373","20200419_FT. WAYNE (IN)",427,27
"8374","20200419_GAINESVILLE (FL)",229,0
"8375","20200419_GRAND JUNCTION (CO) - MONTROSE (CO)",134,8
"8376","20200419_GRAND RAPIDS (MI) - KALAMAZOO (MI) - BATTLE CREEK (MI)",1279,60
"8377","20200419_GREAT FALLS (MT)",50,5
"8378","20200419_GREEN BAY (WI) - APPLETON (WI)",406,11
"8379","20200419_GREENSBORO (NC) - HIGH POINT (NC) - WINSTON SALEM (NC)",624,29
"8380","20200419_GREENVILLE (NC) - NEW BERN (NC) - WASHINGTON (NC)",322,10
"8381","20200419_GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)",1353,40
"8382","20200419_GREENWOOD (MS) - GREENVILLE (MS)",340,19
"8383","20200419_HARLINGEN (TX) - WESLACO (TX) - BROWNSVILLE (TX) - MCALLEN (TX)",568,10
"8384","20200419_HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)",2893,123
"8385","20200419_HARRISONBURG",248,0
"8386","20200419_HARRISONBURG (VA)",124,0
"8387","20200419_HARTFORD (CT) - NEW HAVEN (CT)",9999,676
"8388","20200419_HATTIESBURG (MS) - LAUREL (MS)",409,8
"8389","20200419_HELENA (MT)",20,0
"8390","20200419_HONOLULU (HI)",574,10
"8391","20200419_HOUSTON (TX)",7141,128
"8392","20200419_HUNTSVILLE (AL) - DECATUR (AL) - FLORENCE (AL)",591,17
"8393","20200419_IDAHO FALLS (ID) - POCATELLO (ID)",109,0
"8394","20200419_INDIANAPOLIS (IN)",7296,400
"8395","20200419_JACKSON (MS)",1509,38
"8396","20200419_JACKSON (TN)",122,1
"8397","20200419_JACKSONVILLE (FL)",1731,46
"8398","20200419_JOHNSTOWN (PA) - ALTOONA (PA)",168,3
"8399","20200419_JONESBORO (AR)",93,2
"8400","20200419_JOPLIN (MO) - PITTSBURG (KS)",114,2
"8401","20200419_JUNEAU (AK)",43,0
"8402","20200419_KANSAS CITY (MO)",2004,104
"8403","20200419_KINGSPORT (TN) - JOHNSON CITY (TN) - BRISTOL (TN)",243,7
"8404","20200419_KNOXVILLE (TN)",466,12
"8405","20200419_LA CROSSE (WI) - EAU CLAIRE (WI)",191,13
"8406","20200419_LAFAYETTE (IN)",60,2
"8407","20200419_LAFAYETTE (LA)",1165,70
"8408","20200419_LAKE CHARLES (LA)",440,30
"8409","20200419_LANSING (MI)",837,38
"8410","20200419_LAREDO (TX)",286,11
"8411","20200419_LAS VEGAS (NV)",2968,137
"8412","20200419_LEXINGTON (KY)",602,20
"8413","20200419_LIMA (OH)",101,13
"8414","20200419_LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)",956,16
"8415","20200419_LITTLE ROCK (AR) - PINE BLUFF (AR)",1134,30
"8416","20200419_LOS ANGELES (CA)",18335,777
"8417","20200419_LOUISVILLE (KY)",1661,97
"8418","20200419_LUBBOCK (TX)",495,37
"8419","20200419_MACON (GA)",911,31
"8420","20200419_MADISON (WI)",552,33
"8421","20200419_MANKATO (MN)",73,5
"8422","20200419_MARQUETTE (MI)",55,9
"8423","20200419_MEDFORD (OR) - KLAMATH FALLS (OR)",107,1
"8424","20200419_MEMPHIS (TN)",2779,65
"8425","20200419_MERIDIAN (MS)",389,18
"8426","20200419_MIAMI (FL) - FT. LAUDERDALE (FL)",13397,325
"8427","20200419_MILWAUKEE (WI)",3174,171
"8428","20200419_MINNEAPOLIS (MN) - ST. PAUL (MN)",1720,103
"8429","20200419_MINOT (ND) - BISMARCK (ND) - DICKINSON (ND)",231,7
"8430","20200419_MISSOULA (MT)",85,2
"8431","20200419_MOBILE (AL) - PENSACOLA (FL) - FT. WALTON (FL)",1431,51
"8432","20200419_MONROE (LA) - EL DORADO (AR)",945,30
"8433","20200419_MONTEREY (CA) - SALINAS (CA)",289,8
"8434","20200419_MONTGOMERY (AL) - SELMA (AL)",784,26
"8435","20200419_NA",5344,251
"8436","20200419_NASHVILLE (TN)",3991,87
"8437","20200419_NEW ORLEANS (LA)",16216,891
"8438","20200419_NEW YORK (NY)",319704,17845
"8439","20200419_NORFOLK-PORTSMTH-NEWPT NWS",32,1
"8440","20200419_NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)",1381,29
"8441","20200419_NORTH PLATTE (NE)",18,1
"8442","20200419_ODESSA (TX) - MIDLAND (TX)",133,8
"8443","20200419_OKLAHOMA CITY (OK)",1299,66
"8444","20200419_OMAHA (NE)",477,11
"8445","20200419_ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)",3024,71
"8446","20200419_OTTUMWA (IA) - KIRKSVILLE (MO)",37,0
"8447","20200419_PADUCAH (KY) - CAPE GIRARDEAU (MO) - HARRISBURG (IL) - MT VERNON (KS)",507,19
"8448","20200419_PANAMA CITY (FL)",118,2
"8449","20200419_PARKERSBURG (WV)",97,7
"8450","20200419_PEORIA (IL) - BLOOMINGTON (IL)",188,8
"8451","20200419_PHILADELPHIA (PA)",32392,1235
"8452","20200419_PHOENIX (AZ)",3770,127
"8453","20200419_PITTSBURGH (PA)",2220,128
"8454","20200419_PORTLAND (ME) - AUBURN (ME)",785,27
"8455","20200419_PORTLAND (OR)",1940,86
"8456","20200419_PRESQUE ISLE (ME)",2,0
"8457","20200419_PROVIDENCE (RI) - NEW BEDFORD (MA)",6437,237
"8458","20200419_QUINCY (IL) - HANNIBAL (MO) - KEOKUK (IA)",50,0
"8459","20200419_RALEIGH (NC) - DURHAM (NC) - FAYETTEVILLE (NC)",2738,51
"8460","20200419_RAPID CITY (SD)",39,0
"8461","20200419_RENO (NV)",782,21
"8462","20200419_RICHMOND-PETERSBURG",52,0
"8463","20200419_RICHMOND (VA) - PETERSBURG (VA)",1545,87
"8464","20200419_ROANOKE-LYNCHBURG",105,0
"8465","20200419_ROANOKE (VA) - LYNCHBURG (VA)",222,0
"8466","20200419_ROCHESTER (MN) - MASON CITY (IA) - AUSTIN (MN)",309,3
"8467","20200419_ROCHESTER (NY)",1200,65
"8468","20200419_ROCKFORD (IL)",285,12
"8469","20200419_SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA)",2153,78
"8470","20200419_SALISBURY (MD)",1095,29
"8471","20200419_SALT LAKE CITY (UT)",3108,27
"8472","20200419_SAN ANGELO (TX)",45,1
"8473","20200419_SAN ANTONIO (TX)",1245,49
"8474","20200419_SAN DIEGO (CA)",2268,71
"8475","20200419_SAN FRANCISCO (CA) - OAKLAND (CA) - SAN JOSE (CA)",6180,198
"8476","20200419_SANTA BARBARA (CA) - SAN MARCOS (CA) - SAN LUIS OBISPO (CA)",526,5
"8477","20200419_SAVANNAH (GA)",663,20
"8478","20200419_SEATTLE (WA) - TACOMA (WA)",9617,525
"8479","20200419_SHERMAN (TX) - ADA (OK)",46,1
"8480","20200419_SHREVEPORT (LA)",2252,122
"8481","20200419_SIOUX CITY (IA)",117,2
"8482","20200419_SIOUX FALLS (SD) - MITCHELL (SD)",1685,7
"8483","20200419_SOUTH BEND (IN) - ELKHART (IN)",813,23
"8484","20200419_SPOKANE (WA)",638,31
"8485","20200419_SPRINGFIELD (MA) - HOLYOKE (MA)",2835,246
"8486","20200419_SPRINGFIELD (MO)",229,11
"8487","20200419_ST. JOSEPH (MO)",41,1
"8488","20200419_ST. LOUIS (MO)",4587,177
"8489","20200419_SYRACUSE (NY)",847,29
"8490","20200419_TALLAHASSEE (FL) - THOMASVILLE (GA)",765,33
"8491","20200419_TAMPA (FL) - ST. PETERSBURG (FL) - SARASOTA (FL)",3026,121
"8492","20200419_TERRE HAUTE (IN)",230,12
"8493","20200419_TOLEDO (OH)",1100,49
"8494","20200419_TOPEKA (KS)",271,12
"8495","20200419_TRAVERSE CITY (MI) - CADILLAC (MI)",284,21
"8496","20200419_TRI-CITIES, TN-VA",22,0
"8497","20200419_TUCSON (AZ) - SIERRA VISTA (AZ)",956,56
"8498","20200419_TULSA (OK)",1128,71
"8499","20200419_TWIN FALLS (ID)",652,18
"8500","20200419_TYLER (TX) - LONGVIEW (TX) - LUFKIN (TX) - NACOGDOCHES (TX)",364,12
"8501","20200419_UTICA (NY)",372,10
"8502","20200419_VICTORIA (TX)",93,1
"8503","20200419_WACO (TX) - TEMPLE (TX) - BRYAN (TX)",490,25
"8504","20200419_WASHINGTON (DC) - HAGERSTOWN (MD)",14333,394
"8505","20200419_WASHINGTON, DC(HAGRSTWN)",556,6
"8506","20200419_WATERTOWN (NY)",167,1
"8507","20200419_WAUSAU (WI) - RHINELANDER (WI)",38,2
"8508","20200419_WEST PALM BEACH (FL) - FT. PIERCE (FL)",2612,143
"8509","20200419_WHEELING (WV) - STEUBENVILLE (OH)",152,4
"8510","20200419_WICHITA (KS) - HUTCHINSON (KS)",565,9
"8511","20200419_WICHITA FALLS (TX) - LAWTON (OK)",169,4
"8512","20200419_WILKES BARRE (PA) - SCRANTON (PA)",4350,141
"8513","20200419_WILMINGTON (NC)",164,6
"8514","20200419_YAKIMA (WA) - PASCO (WA) - RICHLAND (WA) - KENNEWICK (WA)",1340,74
"8515","20200419_YOUNGSTOWN (OH)",1052,81
"8516","20200419_YUMA (AZ) - EL CENTRO (CA)",185,3
"8517","20200419_ZANESVILLE (OH)",8,0
"8518","20200420_ABILENE (TX) - SWEETWATER (TX)",169,3
"8519","20200420_ALBANY (GA)",2843,186
"8520","20200420_ALBANY (NY) - SCHENECTADY (NY) - TROY (NY)",2259,116
"8521","20200420_ALBUQUERQUE (NM) - SANTA FE (NM)",2150,62
"8522","20200420_ALEXANDRIA (LA)",305,11
"8523","20200420_ALPENA (MI)",16,1
"8524","20200420_AMARILLO (TX)",509,12
"8525","20200420_ANCHORAGE (AK)",192,5
"8526","20200420_ATLANTA (GA)",11525,408
"8527","20200420_AUGUSTA (GA)",666,27
"8528","20200420_AUSTIN (TX)",1557,33
"8529","20200420_BAKERSFIELD (CA)",643,3
"8530","20200420_BALTIMORE (MD)",5832,190
"8531","20200420_BANGOR (ME)",112,8
"8532","20200420_BATON ROUGE (LA)",3211,178
"8533","20200420_BEAUMONT (TX) - PORT ARTHUR (TX)",332,13
"8534","20200420_BEND (OR)",64,0
"8535","20200420_BILLINGS (MT)",96,1
"8536","20200420_BILOXI (MS) - GULFPORT (MS)",383,12
"8537","20200420_BINGHAMTON (NY)",363,8
"8538","20200420_BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL)",1838,50
"8539","20200420_BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)",40,0
"8540","20200420_BOISE (ID)",844,19
"8541","20200420_BOSTON (MA) - MANCHESTER (NH)",35084,1467
"8542","20200420_BOWLING GREEN (KY)",247,7
"8543","20200420_BUFFALO (NY)",2662,169
"8544","20200420_BURLINGTON (VT) - PLATTSBURGH (NY)",850,39
"8545","20200420_BUTTE (MT) - BOZEMAN (MT)",168,1
"8546","20200420_CASPER (WY) - RIVERTON (WY)",104,0
"8547","20200420_CEDAR RAPIDS (IA) - WATERLOO (IA) - IOWA CITY (IA) - DUBUQUE (IA)",1537,49
"8548","20200420_CHAMPAIGN (IL) - SPRINGFIELD (IL) - DECATUR (IL)",345,27
"8549","20200420_CHARLESTON (SC)",695,10
"8550","20200420_CHARLESTON (WV) - HUNTINGTON (WV)",496,19
"8551","20200420_CHARLOTTE (NC)",2597,72
"8552","20200420_CHARLOTTESVILLE",41,1
"8553","20200420_CHARLOTTESVILLE (VA)",145,0
"8554","20200420_CHATTANOOGA (TN)",394,23
"8555","20200420_CHEYENNE (WY) - SCOTTSBLUF (NE)",98,1
"8556","20200420_CHICAGO (IL)",30844,1320
"8557","20200420_CHICO (CA) - REDDING (CA)",47,3
"8558","20200420_CINCINNATI (OH)",1738,86
"8559","20200420_CLARKSBURG (WV) - WESTON (WV)",96,3
"8560","20200420_CLEVELAND (OH) - AKRON (OH) - CANTON (OH)",3373,197
"8561","20200420_COLORADO SPRINGS (CO) - PUEBLO (CO)",880,60
"8562","20200420_COLUMBIA (MO) - JEFFERSON CITY (MO)",216,3
"8563","20200420_COLUMBIA (SC)",1586,52
"8564","20200420_COLUMBUS (GA)",1519,75
"8565","20200420_COLUMBUS (MS) - TUPELO (MS) - WEST POINT (MS)",538,26
"8566","20200420_COLUMBUS (OH)",5371,54
"8567","20200420_CORPUS CHRISTI (TX)",117,2
"8568","20200420_DALLAS (TX) - FT. WORTH (TX)",5332,147
"8569","20200420_DAVENPORT (IA) - ROCK ISLAND (IL) - MOLINE (IL)",1035,18
"8570","20200420_DAYTON (OH)",602,48
"8571","20200420_DENVER (CO)",8946,376
"8572","20200420_DES MOINES (IA) - AMES (IA)",755,18
"8573","20200420_DETROIT (MI)",26346,2116
"8574","20200420_DOTHAN (AL)",375,14
"8575","20200420_DULUTH (MN) - SUPERIOR (WI)",113,13
"8576","20200420_EL PASO (TX)",613,10
"8577","20200420_ELMIRA (NY)",261,12
"8578","20200420_ERIE (PA)",77,1
"8579","20200420_EUGENE (OR)",100,6
"8580","20200420_EUREKA (CA)",54,0
"8581","20200420_EVANSVILLE (IN)",599,22
"8582","20200420_FAIRBANKS (AK)",80,2
"8583","20200420_FARGO (ND) - VALLEY CITY (ND)",500,11
"8584","20200420_FLINT (MI) - SAGINAW (MI) - BAY CITY (MI)",2089,184
"8585","20200420_FLORENCE (SC) - MYRTLE BEACH (SC)",512,21
"8586","20200420_FRESNO (CA) - VISALIA (CA)",929,31
"8587","20200420_FT. MYERS (FL) - NAPLES (FL)",1466,54
"8588","20200420_FT. SMITH (AR) - FAY (AR) - SPRINGDALE (AR) - ROGERS (AR)",175,2
"8589","20200420_FT. WAYNE (IN)",455,28
"8590","20200420_GAINESVILLE (FL)",238,0
"8591","20200420_GRAND JUNCTION (CO) - MONTROSE (CO)",140,10
"8592","20200420_GRAND RAPIDS (MI) - KALAMAZOO (MI) - BATTLE CREEK (MI)",1376,62
"8593","20200420_GREAT FALLS (MT)",50,7
"8594","20200420_GREEN BAY (WI) - APPLETON (WI)",481,11
"8595","20200420_GREENSBORO (NC) - HIGH POINT (NC) - WINSTON SALEM (NC)",633,29
"8596","20200420_GREENVILLE (NC) - NEW BERN (NC) - WASHINGTON (NC)",330,11
"8597","20200420_GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)",1393,42
"8598","20200420_GREENWOOD (MS) - GREENVILLE (MS)",363,23
"8599","20200420_HARLINGEN (TX) - WESLACO (TX) - BROWNSVILLE (TX) - MCALLEN (TX)",574,10
"8600","20200420_HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)",3000,127
"8601","20200420_HARRISONBURG",268,0
"8602","20200420_HARRISONBURG (VA)",132,0
"8603","20200420_HARTFORD (CT) - NEW HAVEN (CT)",10981,815
"8604","20200420_HATTIESBURG (MS) - LAUREL (MS)",429,9
"8605","20200420_HELENA (MT)",20,0
"8606","20200420_HONOLULU (HI)",578,10
"8607","20200420_HOUSTON (TX)",7365,134
"8608","20200420_HUNTSVILLE (AL) - DECATUR (AL) - FLORENCE (AL)",620,16
"8609","20200420_IDAHO FALLS (ID) - POCATELLO (ID)",109,0
"8610","20200420_INDIANAPOLIS (IN)",7585,402
"8611","20200420_JACKSON (MS)",1607,40
"8612","20200420_JACKSON (TN)",127,2
"8613","20200420_JACKSONVILLE (FL)",1783,47
"8614","20200420_JOHNSTOWN (PA) - ALTOONA (PA)",170,3
"8615","20200420_JONESBORO (AR)",97,2
"8616","20200420_JOPLIN (MO) - PITTSBURG (KS)",114,2
"8617","20200420_JUNEAU (AK)",43,0
"8618","20200420_KANSAS CITY (MO)",2035,111
"8619","20200420_KINGSPORT (TN) - JOHNSON CITY (TN) - BRISTOL (TN)",249,7
"8620","20200420_KNOXVILLE (TN)",472,12
"8621","20200420_LA CROSSE (WI) - EAU CLAIRE (WI)",191,13
"8622","20200420_LAFAYETTE (IN)",62,2
"8623","20200420_LAFAYETTE (LA)",1191,71
"8624","20200420_LAKE CHARLES (LA)",442,30
"8625","20200420_LANSING (MI)",858,39
"8626","20200420_LAREDO (TX)",287,11
"8627","20200420_LAS VEGAS (NV)",3027,137
"8628","20200420_LEXINGTON (KY)",604,20
"8629","20200420_LIMA (OH)",107,13
"8630","20200420_LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)",1085,19
"8631","20200420_LITTLE ROCK (AR) - PINE BLUFF (AR)",1305,32
"8632","20200420_LOS ANGELES (CA)",20191,808
"8633","20200420_LOUISVILLE (KY)",1753,100
"8634","20200420_LUBBOCK (TX)",511,41
"8635","20200420_MACON (GA)",966,35
"8636","20200420_MADISON (WI)",567,34
"8637","20200420_MANKATO (MN)",76,5
"8638","20200420_MARQUETTE (MI)",56,9
"8639","20200420_MEDFORD (OR) - KLAMATH FALLS (OR)",107,1
"8640","20200420_MEMPHIS (TN)",2888,67
"8641","20200420_MERIDIAN (MS)",430,19
"8642","20200420_MIAMI (FL) - FT. LAUDERDALE (FL)",13807,348
"8643","20200420_MILWAUKEE (WI)",3237,179
"8644","20200420_MINNEAPOLIS (MN) - ST. PAUL (MN)",1798,109
"8645","20200420_MINOT (ND) - BISMARCK (ND) - DICKINSON (ND)",232,7
"8646","20200420_MISSOULA (MT)",85,2
"8647","20200420_MOBILE (AL) - PENSACOLA (FL) - FT. WALTON (FL)",1459,56
"8648","20200420_MONROE (LA) - EL DORADO (AR)",964,30
"8649","20200420_MONTEREY (CA) - SALINAS (CA)",298,8
"8650","20200420_MONTGOMERY (AL) - SELMA (AL)",810,25
"8651","20200420_NA",5594,266
"8652","20200420_NASHVILLE (TN)",4051,91
"8653","20200420_NEW ORLEANS (LA)",16699,912
"8654","20200420_NEW YORK (NY)",328121,18521
"8655","20200420_NORFOLK-PORTSMTH-NEWPT NWS",32,1
"8656","20200420_NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)",1428,29
"8657","20200420_NORTH PLATTE (NE)",18,1
"8658","20200420_ODESSA (TX) - MIDLAND (TX)",156,8
"8659","20200420_OKLAHOMA CITY (OK)",1337,69
"8660","20200420_OMAHA (NE)",495,13
"8661","20200420_ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)",3079,76
"8662","20200420_OTTUMWA (IA) - KIRKSVILLE (MO)",39,0
"8663","20200420_PADUCAH (KY) - CAPE GIRARDEAU (MO) - HARRISBURG (IL) - MT VERNON (KS)",524,20
"8664","20200420_PANAMA CITY (FL)",121,2
"8665","20200420_PARKERSBURG (WV)",98,8
"8666","20200420_PEORIA (IL) - BLOOMINGTON (IL)",192,9
"8667","20200420_PHILADELPHIA (PA)",33707,1317
"8668","20200420_PHOENIX (AZ)",3846,128
"8669","20200420_PITTSBURGH (PA)",2246,142
"8670","20200420_PORTLAND (ME) - AUBURN (ME)",792,27
"8671","20200420_PORTLAND (OR)",2005,87
"8672","20200420_PRESQUE ISLE (ME)",2,0
"8673","20200420_PROVIDENCE (RI) - NEW BEDFORD (MA)",6869,243
"8674","20200420_QUINCY (IL) - HANNIBAL (MO) - KEOKUK (IA)",49,0
"8675","20200420_RALEIGH (NC) - DURHAM (NC) - FAYETTEVILLE (NC)",2889,51
"8676","20200420_RAPID CITY (SD)",40,0
"8677","20200420_RENO (NV)",779,22
"8678","20200420_RICHMOND-PETERSBURG",59,0
"8679","20200420_RICHMOND (VA) - PETERSBURG (VA)",1602,87
"8680","20200420_ROANOKE-LYNCHBURG",106,0
"8681","20200420_ROANOKE (VA) - LYNCHBURG (VA)",229,0
"8682","20200420_ROCHESTER (MN) - MASON CITY (IA) - AUSTIN (MN)",311,4
"8683","20200420_ROCHESTER (NY)",1224,70
"8684","20200420_ROCKFORD (IL)",315,13
"8685","20200420_SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA)",2216,80
"8686","20200420_SALISBURY (MD)",1289,30
